order_id,status,placement_time,ready_time,pickup_time,delivery_time,click_to_door,ready_to_pickup,bundle_size
1077,ready,2025-07-03 13:10:00,2025-07-03 13:15:00,,,,,1
1078,ready,2025-07-03 13:10:00,2025-07-03 13:19:00,,,,,1
1079,ready,2025-07-03 13:10:00,2025-07-03 13:17:00,,,,,1
1080,ready,2025-07-03 13:10:00,2025-07-03 13:16:00,,,,,1
1081,ready,2025-07-03 13:10:00,2025-07-03 13:17:00,,,,,1
1082,ready,2025-07-03 13:10:00,2025-07-03 13:18:00,,,,,1
1083,ready,2025-07-03 13:10:00,2025-07-03 13:19:00,,,,,1
1084,ready,2025-07-03 13:10:00,2025-07-03 13:18:00,,,,,1
1085,delivered,2025-07-03 13:11:00,2025-07-03 13:18:00,2025-07-03 14:15:00,2025-07-03 14:24:42.000,73.7,57.0,1
1086,ready,2025-07-03 13:11:00,2025-07-03 13:19:00,,,,,1
1087,ready,2025-07-03 13:11:00,2025-07-03 13:18:00,,,,,1
1088,ready,2025-07-03 13:11:00,2025-07-03 13:17:00,,,,,1
1089,ready,2025-07-03 13:11:00,2025-07-03 13:19:00,,,,,1
1090,ready,2025-07-03 13:11:00,2025-07-03 13:17:00,,,,,1
1091,ready,2025-07-03 13:11:00,2025-07-03 13:20:00,,,,,1
1092,ready,2025-07-03 13:11:00,2025-07-03 13:20:00,,,,,1
1093,ready,2025-07-03 13:11:00,2025-07-03 13:20:00,,,,,1
1094,ready,2025-07-03 13:12:00,2025-07-03 13:18:00,,,,,1
1095,ready,2025-07-03 13:12:00,2025-07-03 13:17:00,,,,,1
1096,ready,2025-07-03 13:12:00,2025-07-03 13:22:00,,,,,1
1097,ready,2025-07-03 13:12:00,2025-07-03 13:19:00,,,,,1
1098,ready,2025-07-03 13:12:00,2025-07-03 13:16:00,,,,,1
1099,ready,2025-07-03 13:12:00,2025-07-03 13:26:00,,,,,1
1100,ready,2025-07-03 13:12:00,2025-07-03 13:19:00,,,,,1
1101,ready,2025-07-03 13:13:00,2025-07-03 13:17:00,,,,,1
1102,ready,2025-07-03 13:13:00,2025-07-03 13:23:00,,,,,1
1103,ready,2025-07-03 13:13:00,2025-07-03 13:21:00,,,,,1
1104,ready,2025-07-03 13:13:00,2025-07-03 13:18:00,,,,,1
1105,ready,2025-07-03 13:13:00,2025-07-03 13:18:00,,,,,1
1106,ready,2025-07-03 13:13:00,2025-07-03 13:19:00,,,,,1
1107,ready,2025-07-03 13:13:00,2025-07-03 13:23:00,,,,,1
1108,ready,2025-07-03 13:13:00,2025-07-03 13:22:00,,,,,1
1109,delivered,2025-07-03 13:13:00,2025-07-03 13:18:00,2025-07-03 14:15:00,2025-07-03 14:23:08.700,70.145,57.0,1
1110,ready,2025-07-03 13:14:00,2025-07-03 13:22:00,,,,,1
1111,ready,2025-07-03 13:14:00,2025-07-03 13:22:00,,,,,1
1112,ready,2025-07-03 13:14:00,2025-07-03 13:21:00,,,,,1
1113,ready,2025-07-03 13:14:00,2025-07-03 13:22:00,,,,,1
1114,ready,2025-07-03 13:14:00,2025-07-03 13:26:00,,,,,1
1115,ready,2025-07-03 13:14:00,2025-07-03 13:21:00,,,,,1
1116,ready,2025-07-03 13:15:00,2025-07-03 13:21:00,,,,,1
1117,ready,2025-07-03 13:15:00,2025-07-03 13:22:00,,,,,1
1118,ready,2025-07-03 13:15:00,2025-07-03 13:21:00,,,,,1
1119,ready,2025-07-03 13:15:00,2025-07-03 13:22:00,,,,,1
1120,ready,2025-07-03 13:15:00,2025-07-03 13:22:00,,,,,1
1121,ready,2025-07-03 13:16:00,2025-07-03 13:24:00,,,,,1
1122,ready,2025-07-03 13:16:00,2025-07-03 13:23:00,,,,,1
1123,ready,2025-07-03 13:16:00,2025-07-03 13:21:00,,,,,1
1124,ready,2025-07-03 13:16:00,2025-07-03 13:23:00,,,,,1
1125,ready,2025-07-03 13:16:00,2025-07-03 13:20:00,,,,,1
1126,delivered,2025-07-03 13:16:00,2025-07-03 13:23:00,2025-07-03 14:30:00,2025-07-03 15:22:43.200,126.72,67.0,1
1127,ready,2025-07-03 13:16:00,2025-07-03 13:25:00,,,,,1
1128,ready,2025-07-03 13:16:00,2025-07-03 13:24:00,,,,,1
1129,ready,2025-07-03 13:17:00,2025-07-03 13:21:00,,,,,1
1130,ready,2025-07-03 13:17:00,2025-07-03 13:25:00,,,,,1
1131,ready,2025-07-03 13:17:00,2025-07-03 13:24:00,,,,,1
1132,ready,2025-07-03 13:17:00,2025-07-03 13:26:00,,,,,1
1133,ready,2025-07-03 13:17:00,2025-07-03 13:25:00,,,,,1
1134,delivered,2025-07-03 13:17:00,2025-07-03 13:23:00,2025-07-03 14:30:00,2025-07-03 14:38:27.000,81.45,67.0,1
1135,ready,2025-07-03 13:17:00,2025-07-03 13:21:00,,,,,1
1136,ready,2025-07-03 13:17:00,2025-07-03 13:26:00,,,,,1
1137,ready,2025-07-03 13:18:00,2025-07-03 13:24:00,,,,,1
1138,ready,2025-07-03 13:18:00,2025-07-03 13:24:00,,,,,1
1139,ready,2025-07-03 13:18:00,2025-07-03 13:27:00,,,,,1
1140,ready,2025-07-03 13:18:00,2025-07-03 13:26:00,,,,,1
1141,ready,2025-07-03 13:18:00,2025-07-03 13:22:00,,,,,1
1142,ready,2025-07-03 13:18:00,2025-07-03 13:25:00,,,,,1
1143,ready,2025-07-03 13:18:00,2025-07-03 13:22:00,,,,,1
1144,ready,2025-07-03 13:18:00,2025-07-03 13:29:00,,,,,1
1145,ready,2025-07-03 13:18:00,2025-07-03 13:26:00,,,,,1
1146,ready,2025-07-03 13:18:00,2025-07-03 13:25:00,,,,,1
1147,ready,2025-07-03 13:19:00,2025-07-03 13:27:00,,,,,1
1148,ready,2025-07-03 13:19:00,2025-07-03 13:27:00,,,,,1
1149,ready,2025-07-03 13:19:00,2025-07-03 13:30:00,,,,,1
1150,ready,2025-07-03 13:19:00,2025-07-03 13:31:00,,,,,1
1151,ready,2025-07-03 13:19:00,2025-07-03 13:28:00,,,,,1
1152,ready,2025-07-03 13:20:00,2025-07-03 13:29:00,,,,,1
1153,ready,2025-07-03 13:20:00,2025-07-03 13:26:00,,,,,1
1154,ready,2025-07-03 13:20:00,2025-07-03 13:24:00,,,,,1
1155,ready,2025-07-03 13:20:00,2025-07-03 13:25:00,,,,,1
1156,ready,2025-07-03 13:20:00,2025-07-03 13:24:00,,,,,1
1157,ready,2025-07-03 13:20:00,2025-07-03 13:29:00,,,,,1
1158,ready,2025-07-03 13:20:00,2025-07-03 13:27:00,,,,,1
1159,ready,2025-07-03 13:21:00,2025-07-03 13:29:00,,,,,1
1160,ready,2025-07-03 13:21:00,2025-07-03 13:28:00,,,,,1
1161,ready,2025-07-03 13:21:00,2025-07-03 13:29:00,,,,,1
1162,ready,2025-07-03 13:21:00,2025-07-03 13:29:00,,,,,1
1163,ready,2025-07-03 13:21:00,2025-07-03 13:29:00,,,,,1
1164,ready,2025-07-03 13:21:00,2025-07-03 13:28:00,,,,,1
1165,ready,2025-07-03 13:21:00,2025-07-03 13:27:00,,,,,1
1166,ready,2025-07-03 13:22:00,2025-07-03 13:31:00,,,,,1
1167,ready,2025-07-03 13:22:00,2025-07-03 13:27:00,,,,,1
1168,ready,2025-07-03 13:22:00,2025-07-03 13:32:00,,,,,1
1169,delivered,2025-07-03 13:22:00,2025-07-03 13:29:00,2025-07-03 14:40:00,2025-07-03 15:33:23.500,131.39166666666668,71.0,1
1170,ready,2025-07-03 13:22:00,2025-07-03 13:32:00,,,,,1
1171,ready,2025-07-03 13:22:00,2025-07-03 13:28:00,,,,,1
1172,ready,2025-07-03 13:23:00,2025-07-03 13:29:00,,,,,1
1173,delivered,2025-07-03 13:23:00,2025-07-03 13:29:00,2025-07-03 14:45:00,2025-07-03 14:52:27.000,89.45,76.0,1
1174,ready,2025-07-03 13:23:00,2025-07-03 13:28:00,,,,,1
1175,ready,2025-07-03 13:23:00,2025-07-03 13:31:00,,,,,1
1176,ready,2025-07-03 13:23:00,2025-07-03 13:34:00,,,,,1
1177,ready,2025-07-03 13:23:00,2025-07-03 13:29:00,,,,,1
1178,ready,2025-07-03 13:23:00,2025-07-03 13:30:00,,,,,1
1179,ready,2025-07-03 13:23:00,2025-07-03 13:35:00,,,,,1
1180,ready,2025-07-03 13:23:00,2025-07-03 13:28:00,,,,,1
1181,ready,2025-07-03 13:23:00,2025-07-03 13:29:00,,,,,1
1182,ready,2025-07-03 13:23:00,2025-07-03 13:32:00,,,,,1
1183,ready,2025-07-03 13:24:00,2025-07-03 13:28:00,,,,,1
1184,ready,2025-07-03 13:24:00,2025-07-03 13:32:00,,,,,1
1185,delivered,2025-07-03 13:24:00,2025-07-03 13:28:00,2025-07-03 15:00:00,2025-07-03 15:05:46.500,101.775,92.0,1
1186,ready,2025-07-03 13:24:00,2025-07-03 13:30:00,,,,,1
1187,ready,2025-07-03 13:24:00,2025-07-03 13:34:00,,,,,1
1188,ready,2025-07-03 13:24:00,2025-07-03 13:33:00,,,,,1
1189,ready,2025-07-03 13:24:00,2025-07-03 13:34:00,,,,,1
1190,ready,2025-07-03 13:24:00,2025-07-03 13:34:00,,,,,1
1191,ready,2025-07-03 13:24:00,2025-07-03 13:33:00,,,,,1
1192,ready,2025-07-03 13:24:00,2025-07-03 13:32:00,,,,,1
1193,ready,2025-07-03 13:25:00,2025-07-03 13:34:00,,,,,1
1194,ready,2025-07-03 13:25:00,2025-07-03 13:30:00,,,,,1
1195,ready,2025-07-03 13:25:00,2025-07-03 13:33:00,,,,,1
1196,ready,2025-07-03 13:25:00,2025-07-03 13:34:00,,,,,1
1197,ready,2025-07-03 13:25:00,2025-07-03 13:35:00,,,,,1
1198,ready,2025-07-03 13:25:00,2025-07-03 13:31:00,,,,,1
1199,ready,2025-07-03 13:25:00,2025-07-03 13:34:00,,,,,1
1200,ready,2025-07-03 13:25:00,2025-07-03 13:30:00,,,,,1
1201,ready,2025-07-03 13:25:00,2025-07-03 13:35:00,,,,,1
1202,ready,2025-07-03 13:26:00,2025-07-03 13:37:00,,,,,1
1203,delivered,2025-07-03 13:26:00,2025-07-03 13:31:00,2025-07-03 15:00:00,2025-07-03 15:07:24.000,101.4,89.0,1
1204,ready,2025-07-03 13:26:00,2025-07-03 13:33:00,,,,,1
1205,ready,2025-07-03 13:26:00,2025-07-03 13:35:00,,,,,1
1206,ready,2025-07-03 13:26:00,2025-07-03 13:38:00,,,,,1
1207,ready,2025-07-03 13:26:00,2025-07-03 13:32:00,,,,,1
1208,ready,2025-07-03 13:26:00,2025-07-03 13:34:00,,,,,1
1209,ready,2025-07-03 13:26:00,2025-07-03 13:33:00,,,,,1
1210,ready,2025-07-03 13:26:00,2025-07-03 13:31:00,,,,,1
1211,ready,2025-07-03 13:26:00,2025-07-03 13:33:00,,,,,1
1212,ready,2025-07-03 13:26:00,2025-07-03 13:30:00,,,,,1
1213,ready,2025-07-03 13:26:00,2025-07-03 13:36:00,,,,,1
1214,ready,2025-07-03 13:27:00,2025-07-03 13:35:00,,,,,1
1215,ready,2025-07-03 13:27:00,2025-07-03 13:35:00,,,,,1
1216,ready,2025-07-03 13:27:00,2025-07-03 13:34:00,,,,,1
1217,ready,2025-07-03 13:27:00,2025-07-03 13:32:00,,,,,1
1218,ready,2025-07-03 13:27:00,2025-07-03 13:35:00,,,,,1
1219,ready,2025-07-03 13:27:00,2025-07-03 13:38:00,,,,,1
1220,ready,2025-07-03 13:27:00,2025-07-03 13:33:00,,,,,1
1221,ready,2025-07-03 13:27:00,2025-07-03 13:36:00,,,,,1
1222,ready,2025-07-03 13:27:00,2025-07-03 13:34:00,,,,,1
1223,ready,2025-07-03 13:27:00,2025-07-03 13:36:00,,,,,1
1224,ready,2025-07-03 13:27:00,2025-07-03 13:34:00,,,,,1
1225,ready,2025-07-03 13:27:00,2025-07-03 13:36:00,,,,,1
1226,ready,2025-07-03 13:28:00,2025-07-03 13:34:00,,,,,1
1227,ready,2025-07-03 13:28:00,2025-07-03 13:34:00,,,,,1
1228,ready,2025-07-03 13:28:00,2025-07-03 13:32:00,,,,,1
1229,ready,2025-07-03 13:28:00,2025-07-03 13:35:00,,,,,1
1230,ready,2025-07-03 13:28:00,2025-07-03 13:35:00,,,,,1
1231,ready,2025-07-03 13:28:00,2025-07-03 13:33:00,,,,,1
1232,ready,2025-07-03 13:28:00,2025-07-03 13:34:00,,,,,1
1233,ready,2025-07-03 13:28:00,2025-07-03 13:35:00,,,,,1
1234,ready,2025-07-03 13:29:00,2025-07-03 13:40:00,,,,,1
1235,ready,2025-07-03 13:29:00,2025-07-03 13:33:00,,,,,1
1236,ready,2025-07-03 13:29:00,2025-07-03 13:37:00,,,,,1
1237,ready,2025-07-03 13:29:00,2025-07-03 13:37:00,,,,,1
1238,ready,2025-07-03 13:29:00,2025-07-03 13:36:00,,,,,1
1239,ready,2025-07-03 13:29:00,2025-07-03 13:39:00,,,,,1
1240,ready,2025-07-03 13:29:00,2025-07-03 13:37:00,,,,,1
1241,ready,2025-07-03 13:30:00,2025-07-03 13:36:00,,,,,1
1242,ready,2025-07-03 13:30:00,2025-07-03 13:34:00,,,,,1
1243,ready,2025-07-03 13:30:00,2025-07-03 13:37:00,,,,,1
1244,ready,2025-07-03 13:30:00,2025-07-03 13:34:00,,,,,1
1245,ready,2025-07-03 13:30:00,2025-07-03 13:38:00,,,,,1
1246,ready,2025-07-03 13:31:00,2025-07-03 13:39:00,,,,,1
1247,ready,2025-07-03 13:31:00,2025-07-03 13:37:00,,,,,1
1248,ready,2025-07-03 13:31:00,2025-07-03 13:40:00,,,,,1
1249,ready,2025-07-03 13:32:00,2025-07-03 13:41:00,,,,,1
1250,ready,2025-07-03 13:32:00,2025-07-03 13:41:00,,,,,1
1251,ready,2025-07-03 13:32:00,2025-07-03 13:40:00,,,,,1
1252,ready,2025-07-03 13:32:00,2025-07-03 13:40:00,,,,,1
1253,ready,2025-07-03 13:32:00,2025-07-03 13:38:00,,,,,1
1254,ready,2025-07-03 13:32:00,2025-07-03 13:38:00,,,,,1
1255,ready,2025-07-03 13:33:00,2025-07-03 13:39:00,,,,,1
1256,ready,2025-07-03 13:33:00,2025-07-03 13:38:00,,,,,1
1257,ready,2025-07-03 13:33:00,2025-07-03 13:39:00,,,,,1
1258,ready,2025-07-03 13:33:00,2025-07-03 13:38:00,,,,,1
1259,ready,2025-07-03 13:33:00,2025-07-03 13:40:00,,,,,1
1260,ready,2025-07-03 13:33:00,2025-07-03 13:40:00,,,,,1
1261,ready,2025-07-03 13:33:00,2025-07-03 13:39:00,,,,,1
1262,ready,2025-07-03 13:33:00,2025-07-03 13:39:00,,,,,1
1263,ready,2025-07-03 13:33:00,2025-07-03 13:39:00,,,,,1
1264,ready,2025-07-03 13:34:00,2025-07-03 13:40:00,,,,,1
1265,ready,2025-07-03 13:34:00,2025-07-03 13:41:00,,,,,1
1266,ready,2025-07-03 13:34:00,2025-07-03 13:38:00,,,,,1
1267,ready,2025-07-03 13:34:00,2025-07-03 13:42:00,,,,,1
1268,ready,2025-07-03 13:34:00,2025-07-03 13:42:00,,,,,1
1269,ready,2025-07-03 13:34:00,2025-07-03 13:41:00,,,,,1
1270,ready,2025-07-03 13:34:00,2025-07-03 13:40:00,,,,,1
1271,ready,2025-07-03 13:34:00,2025-07-03 13:41:00,,,,,1
1272,ready,2025-07-03 13:34:00,2025-07-03 13:45:00,,,,,1
1273,ready,2025-07-03 13:34:00,2025-07-03 13:43:00,,,,,1
1274,ready,2025-07-03 13:34:00,2025-07-03 13:46:00,,,,,1
1275,ready,2025-07-03 13:34:00,2025-07-03 13:42:00,,,,,1
1276,ready,2025-07-03 13:35:00,2025-07-03 13:39:00,,,,,1
1277,ready,2025-07-03 13:35:00,2025-07-03 13:41:00,,,,,1
1278,ready,2025-07-03 13:35:00,2025-07-03 13:39:00,,,,,1
1279,ready,2025-07-03 13:35:00,2025-07-03 13:41:00,,,,,1
1280,ready,2025-07-03 13:35:00,2025-07-03 13:41:00,,,,,1
1281,ready,2025-07-03 13:35:00,2025-07-03 13:39:00,,,,,1
1282,ready,2025-07-03 13:35:00,2025-07-03 13:45:00,,,,,1
1283,ready,2025-07-03 13:35:00,2025-07-03 13:45:00,,,,,1
1284,ready,2025-07-03 13:36:00,2025-07-03 13:42:00,,,,,1
1285,ready,2025-07-03 13:36:00,2025-07-03 13:47:00,,,,,1
1286,ready,2025-07-03 13:36:00,2025-07-03 13:44:00,,,,,1
1287,ready,2025-07-03 13:36:00,2025-07-03 13:44:00,,,,,1
1288,ready,2025-07-03 13:36:00,2025-07-03 13:43:00,,,,,1
1289,ready,2025-07-03 13:36:00,2025-07-03 13:42:00,,,,,1
1290,ready,2025-07-03 13:36:00,2025-07-03 13:44:00,,,,,1
1291,ready,2025-07-03 13:36:00,2025-07-03 13:45:00,,,,,1
1292,ready,2025-07-03 13:36:00,2025-07-03 13:44:00,,,,,1
1293,ready,2025-07-03 13:36:00,2025-07-03 13:47:00,,,,,1
1294,ready,2025-07-03 13:36:00,2025-07-03 13:43:00,,,,,1
1295,ready,2025-07-03 13:37:00,2025-07-03 13:44:00,,,,,1
1296,ready,2025-07-03 13:37:00,2025-07-03 13:46:00,,,,,1
1297,ready,2025-07-03 13:37:00,2025-07-03 13:42:00,,,,,1
1298,ready,2025-07-03 13:37:00,2025-07-03 13:46:00,,,,,1
1299,ready,2025-07-03 13:37:00,2025-07-03 13:46:00,,,,,1
1300,ready,2025-07-03 13:37:00,2025-07-03 13:42:00,,,,,1
1301,ready,2025-07-03 13:37:00,2025-07-03 13:43:00,,,,,1
1302,ready,2025-07-03 13:37:00,2025-07-03 13:44:00,,,,,1
1303,ready,2025-07-03 13:37:00,2025-07-03 13:46:00,,,,,1
1304,ready,2025-07-03 13:37:00,2025-07-03 13:45:00,,,,,1
1305,ready,2025-07-03 13:38:00,2025-07-03 13:49:00,,,,,1
1306,ready,2025-07-03 13:38:00,2025-07-03 13:45:00,,,,,1
1307,ready,2025-07-03 13:38:00,2025-07-03 13:47:00,,,,,1
1308,ready,2025-07-03 13:38:00,2025-07-03 13:44:00,,,,,1
1309,ready,2025-07-03 13:38:00,2025-07-03 13:46:00,,,,,1
1310,ready,2025-07-03 13:38:00,2025-07-03 13:52:00,,,,,1
1311,ready,2025-07-03 13:38:00,2025-07-03 13:43:00,,,,,1
1312,ready,2025-07-03 13:38:00,2025-07-03 13:42:00,,,,,1
1313,ready,2025-07-03 13:38:00,2025-07-03 13:48:00,,,,,1
1314,ready,2025-07-03 13:38:00,2025-07-03 13:47:00,,,,,1
1315,ready,2025-07-03 13:38:00,2025-07-03 13:48:00,,,,,1
1316,ready,2025-07-03 13:39:00,2025-07-03 13:46:00,,,,,1
1317,ready,2025-07-03 13:39:00,2025-07-03 13:49:00,,,,,1
1318,ready,2025-07-03 13:39:00,2025-07-03 13:47:00,,,,,1
1319,ready,2025-07-03 13:39:00,2025-07-03 13:51:00,,,,,1
1320,ready,2025-07-03 13:39:00,2025-07-03 13:47:00,,,,,1
1321,ready,2025-07-03 13:39:00,2025-07-03 13:45:00,,,,,1
1322,ready,2025-07-03 13:39:00,2025-07-03 13:47:00,,,,,1
1323,ready,2025-07-03 13:39:00,2025-07-03 13:47:00,,,,,1
1324,ready,2025-07-03 13:40:00,2025-07-03 13:48:00,,,,,1
1325,ready,2025-07-03 13:40:00,2025-07-03 13:45:00,,,,,1
1326,ready,2025-07-03 13:40:00,2025-07-03 13:48:00,,,,,1
1327,ready,2025-07-03 13:40:00,2025-07-03 13:48:00,,,,,1
1328,ready,2025-07-03 13:40:00,2025-07-03 13:48:00,,,,,1
1329,ready,2025-07-03 13:40:00,2025-07-03 13:49:00,,,,,1
1330,ready,2025-07-03 13:41:00,2025-07-03 13:45:00,,,,,1
1331,ready,2025-07-03 13:41:00,2025-07-03 13:46:00,,,,,1
1332,ready,2025-07-03 13:41:00,2025-07-03 13:51:00,,,,,1
1333,ready,2025-07-03 13:41:00,2025-07-03 13:51:00,,,,,1
1334,ready,2025-07-03 13:41:00,2025-07-03 13:49:00,,,,,1
1335,ready,2025-07-03 13:41:00,2025-07-03 13:49:00,,,,,1
1336,ready,2025-07-03 13:41:00,2025-07-03 13:47:00,,,,,1
1337,ready,2025-07-03 13:41:00,2025-07-03 13:48:00,,,,,1
1338,ready,2025-07-03 13:41:00,2025-07-03 13:49:00,,,,,1
1339,ready,2025-07-03 13:41:00,2025-07-03 13:48:00,,,,,1
1340,ready,2025-07-03 13:41:00,2025-07-03 13:45:00,,,,,1
1341,ready,2025-07-03 13:42:00,2025-07-03 13:50:00,,,,,1
1342,ready,2025-07-03 13:42:00,2025-07-03 13:48:00,,,,,1
1343,ready,2025-07-03 13:42:00,2025-07-03 13:51:00,,,,,1
1344,ready,2025-07-03 13:43:00,2025-07-03 13:47:00,,,,,1
1345,ready,2025-07-03 13:43:00,2025-07-03 13:48:00,,,,,1
1346,ready,2025-07-03 13:43:00,2025-07-03 13:52:00,,,,,1
1347,ready,2025-07-03 13:43:00,2025-07-03 13:53:00,,,,,1
1348,ready,2025-07-03 13:43:00,2025-07-03 13:51:00,,,,,1
1349,ready,2025-07-03 13:43:00,2025-07-03 13:52:00,,,,,1
1350,ready,2025-07-03 13:43:00,2025-07-03 13:50:00,,,,,1
1351,ready,2025-07-03 13:43:00,2025-07-03 13:49:00,,,,,1
1352,ready,2025-07-03 13:44:00,2025-07-03 13:50:00,,,,,1
1353,ready,2025-07-03 13:44:00,2025-07-03 13:52:00,,,,,1
1354,ready,2025-07-03 13:44:00,2025-07-03 13:50:00,,,,,1
1355,ready,2025-07-03 13:44:00,2025-07-03 13:50:00,,,,,1
1356,ready,2025-07-03 13:44:00,2025-07-03 13:54:00,,,,,1
1357,ready,2025-07-03 13:44:00,2025-07-03 13:52:00,,,,,1
1358,ready,2025-07-03 13:44:00,2025-07-03 13:52:00,,,,,1
1359,ready,2025-07-03 13:44:00,2025-07-03 13:51:00,,,,,1
1360,ready,2025-07-03 13:45:00,2025-07-03 13:50:00,,,,,1
1361,ready,2025-07-03 13:45:00,2025-07-03 13:55:00,,,,,1
1362,ready,2025-07-03 13:45:00,2025-07-03 13:54:00,,,,,1
1363,ready,2025-07-03 13:45:00,2025-07-03 13:50:00,,,,,1
1364,ready,2025-07-03 13:45:00,2025-07-03 13:52:00,,,,,1
1365,ready,2025-07-03 13:45:00,2025-07-03 13:51:00,,,,,1
1366,ready,2025-07-03 13:45:00,2025-07-03 13:56:00,,,,,1
1367,ready,2025-07-03 13:45:00,2025-07-03 13:50:00,,,,,1
1368,ready,2025-07-03 13:46:00,2025-07-03 13:53:00,,,,,1
1369,ready,2025-07-03 13:46:00,2025-07-03 13:51:00,,,,,1
1370,ready,2025-07-03 13:46:00,2025-07-03 13:53:00,,,,,1
1371,ready,2025-07-03 13:46:00,2025-07-03 13:57:00,,,,,1
1372,ready,2025-07-03 13:46:00,2025-07-03 13:54:00,,,,,1
1373,ready,2025-07-03 13:46:00,2025-07-03 13:52:00,,,,,1
1374,ready,2025-07-03 13:46:00,2025-07-03 13:52:00,,,,,1
1375,ready,2025-07-03 13:46:00,2025-07-03 13:52:00,,,,,1
1376,ready,2025-07-03 13:47:00,2025-07-03 13:53:00,,,,,1
1377,ready,2025-07-03 13:47:00,2025-07-03 14:00:00,,,,,1
1378,ready,2025-07-03 13:47:00,2025-07-03 13:56:00,,,,,1
1379,ready,2025-07-03 13:47:00,2025-07-03 13:55:00,,,,,1
1380,ready,2025-07-03 13:47:00,2025-07-03 13:53:00,,,,,1
1381,ready,2025-07-03 13:47:00,2025-07-03 13:56:00,,,,,1
1382,ready,2025-07-03 13:48:00,2025-07-03 13:55:00,,,,,1
1383,ready,2025-07-03 13:48:00,2025-07-03 13:57:00,,,,,1
1384,ready,2025-07-03 13:48:00,2025-07-03 13:55:00,,,,,1
1385,ready,2025-07-03 13:48:00,2025-07-03 13:56:00,,,,,1
1386,ready,2025-07-03 13:48:00,2025-07-03 13:54:00,,,,,1
1387,ready,2025-07-03 13:48:00,2025-07-03 13:53:00,,,,,1
1388,ready,2025-07-03 13:48:00,2025-07-03 13:58:00,,,,,1
1389,ready,2025-07-03 13:48:00,2025-07-03 13:56:00,,,,,1
1390,ready,2025-07-03 13:48:00,2025-07-03 13:52:00,,,,,1
1391,ready,2025-07-03 13:48:00,2025-07-03 13:55:00,,,,,1
1392,ready,2025-07-03 13:48:00,2025-07-03 13:55:00,,,,,1
1393,ready,2025-07-03 13:48:00,2025-07-03 13:54:00,,,,,1
1394,ready,2025-07-03 13:49:00,2025-07-03 13:55:00,,,,,1
1395,ready,2025-07-03 13:49:00,2025-07-03 13:55:00,,,,,1
1396,ready,2025-07-03 13:49:00,2025-07-03 13:55:00,,,,,1
1397,ready,2025-07-03 13:49:00,2025-07-03 13:55:00,,,,,1
1398,ready,2025-07-03 13:49:00,2025-07-03 13:59:00,,,,,1
1399,ready,2025-07-03 13:49:00,2025-07-03 13:54:00,,,,,1
1400,ready,2025-07-03 13:49:00,2025-07-03 13:56:00,,,,,1
1401,ready,2025-07-03 13:49:00,2025-07-03 13:53:00,,,,,1
1402,ready,2025-07-03 13:49:00,2025-07-03 14:00:00,,,,,1
1403,ready,2025-07-03 13:49:00,2025-07-03 13:56:00,,,,,1
1404,ready,2025-07-03 13:50:00,2025-07-03 13:57:00,,,,,1
1405,ready,2025-07-03 13:50:00,2025-07-03 14:00:00,,,,,1
1406,ready,2025-07-03 13:50:00,2025-07-03 13:57:00,,,,,1
1407,ready,2025-07-03 13:50:00,2025-07-03 13:56:00,,,,,1
1408,ready,2025-07-03 13:50:00,2025-07-03 13:58:00,,,,,1
1409,ready,2025-07-03 13:50:00,2025-07-03 13:55:00,,,,,1
1410,ready,2025-07-03 13:50:00,2025-07-03 13:56:00,,,,,1
1411,ready,2025-07-03 13:50:00,2025-07-03 13:57:00,,,,,1
1412,ready,2025-07-03 13:51:00,2025-07-03 14:03:00,,,,,1
1413,ready,2025-07-03 13:51:00,2025-07-03 13:55:00,,,,,1
1414,ready,2025-07-03 13:51:00,2025-07-03 14:01:00,,,,,1
1415,ready,2025-07-03 13:51:00,2025-07-03 13:56:00,,,,,1
1416,ready,2025-07-03 13:51:00,2025-07-03 13:57:00,,,,,1
1417,ready,2025-07-03 13:51:00,2025-07-03 14:00:00,,,,,1
1418,ready,2025-07-03 13:51:00,2025-07-03 13:55:00,,,,,1
1419,ready,2025-07-03 13:51:00,2025-07-03 13:58:00,,,,,1
1420,ready,2025-07-03 13:51:00,2025-07-03 14:00:00,,,,,1
1421,ready,2025-07-03 13:52:00,2025-07-03 14:01:00,,,,,1
1422,ready,2025-07-03 13:52:00,2025-07-03 13:59:00,,,,,1
1423,ready,2025-07-03 13:52:00,2025-07-03 14:01:00,,,,,1
1424,ready,2025-07-03 13:52:00,2025-07-03 14:00:00,,,,,1
1425,ready,2025-07-03 13:52:00,2025-07-03 13:59:00,,,,,1
1426,ready,2025-07-03 13:52:00,2025-07-03 14:01:00,,,,,1
1427,ready,2025-07-03 13:52:00,2025-07-03 13:59:00,,,,,1
1428,ready,2025-07-03 13:52:00,2025-07-03 14:04:00,,,,,1
1429,ready,2025-07-03 13:52:00,2025-07-03 14:00:00,,,,,1
1430,ready,2025-07-03 13:52:00,2025-07-03 14:00:00,,,,,1
1431,ready,2025-07-03 13:53:00,2025-07-03 14:00:00,,,,,1
1432,ready,2025-07-03 13:53:00,2025-07-03 13:58:00,,,,,1
1433,ready,2025-07-03 13:53:00,2025-07-03 14:00:00,,,,,1
1434,ready,2025-07-03 13:53:00,2025-07-03 14:00:00,,,,,1
1435,ready,2025-07-03 13:53:00,2025-07-03 14:04:00,,,,,1
1436,ready,2025-07-03 13:53:00,2025-07-03 14:01:00,,,,,1
